0
//EventName MINI         DropZen   ItemDropRate   ItemDropCount   SetItemDropRate   ItemDropType   Fireworks	
"Chaos Card Mix 4"	 1000	   100		  1		  0		    0		   0
end

1
//Section   Type   MinLevel   MaxLevel   Skill   Luck   Option   Excellent
0           35    5          7          0       1      1        2
0           36    5          7          0       1      1        2
0           37    5          7          0       1      1        2
0           0     5          7          0       1      1        3
0           1     5          7          1       1      1        3
0           2     5          7          1       1      1        3
0           3     5          7          1       1      1        3
0           4     5          7          1       1      1        3
0           5     5          7          0       1      1        3
0           6     5          7          1       1      1        3
0           7     5          7          1       1      1        3
0           8     5          7          1       1      1        3
0           9     5          7          1       1      1        3
0           11    5          7          0       1      1        3
0           12    5          7          0       1      1        3
0           13    5          7          0       1      1        3
0           14    5          7          0       1      1        3
0           15    5          7          0       1      1        3
0           16    5          7          0       1      1        3
0           17    5          7          0       1      1        3
0           18    5          7          0       1      1        3
0           19    5          7          0       1      1        3
0           20    5          7          0       1      1        3
0           21    5          7          0       1      1        3
0           22    5          7          0       1      1        3
0           23    5          7          0       1      1        3
0           24    5          7          0       1      1        3
0           25    5          7          0       1      1        3
0           26    5          7          0       1      1        3
0           27    5          7          0       1      1        3
0           28    5          7          0       1      1        3
0           29    5          7          0       1      1        3
0           30    5          7          0       1      1        3
0           31    5          7          0       1      1        3
0           32    5          7          0       1      1        3
0           33    5          7          0       1      1        3
0           34    5          7          0       1      1        3
0           35    5          7          0       1      1        3
0           36    5          7          0       1      1        3
0           37    5          7          0       1      1        3
0           0     5          7          0       1      1        4
0           1     5          7          1       1      1        4
0           2     5          7          1       1      1        4
0           3     5          7          1       1      1        4
0           4     5          7          1       1      1        4
0           5     5          7          0       1      1        4
0           6     5          7          1       1      1        4
0           7     5          7          1       1      1        4
0           8     5          7          1       1      1        4
0           9     5          7          1       1      1        4
0           11    5          7          0       1      1        4
0           12    5          7          0       1      1        4
0           13    5          7          0       1      1        4
0           14    5          7          0       1      1        4
0           15    5          7          0       1      1        4
0           16    5          7          0       1      1        4
0           17    5          7          0       1      1        4
0           18    5          7          0       1      1        4
0           19    5          7          0       1      1        4
0           20    5          7          0       1      1        4
0           21    5          7          0       1      1        4
0           22    5          7          0       1      1        4
0           23    5          7          0       1      1        4
0           24    5          7          0       1      1        4
0           25    5          7          0       1      1        4
0           26    5          7          0       1      1        4
0           27    5          7          0       1      1        4
0           28    5          7          0       1      1        4
0           29    5          7          0       1      1        4
0           30    5          7          0       1      1        4
0           31    5          7          0       1      1        4
0           32    5          7          0       1      1        4
0           33    5          7          0       1      1        4
0           34    5          7          0       1      1        4
0           35    5          7          0       1      1        4
0           36    5          7          0       1      1        4
0           37    5          7          0       1      1        4

1           0     5          7          0       1      1        1
1           1     5          7          0       1      1        1
1           2     5          7          0       1      1        1
1           3     5          7          0       1      1        1
1           4     5          7          0       1      1        1
1           5     5          7          0       1      1        1
1           6     5          7          0       1      1        1
1           7     5          7          0       1      1        1
1           8     5          7          0       1      1        1
1           0     5          7          0       1      1        2
1           1     5          7          0       1      1        2
1           2     5          7          0       1      1        2
1           3     5          7          0       1      1        2
1           4     5          7          0       1      1        2
1           5     5          7          0       1      1        2
1           6     5          7          0       1      1        2
1           7     5          7          0       1      1        2
1           8     5          7          0       1      1        2
1           0     5          7          0       1      1        3
1           1     5          7          0       1      1        3
1           2     5          7          0       1      1        3
1           3     5          7          0       1      1        3
1           4     5          7          0       1      1        3
1           5     5          7          0       1      1        3
1           6     5          7          0       1      1        3
1           7     5          7          0       1      1        3
1           8     5          7          0       1      1        3
1           0     5          7          0       1      1        4
1           1     5          7          0       1      1        4
1           2     5          7          0       1      1        4
1           3     5          7          0       1      1        4
1           4     5          7          0       1      1        4
1           5     5          7          0       1      1        4
1           6     5          7          0       1      1        4
1           7     5          7          0       1      1        4
1           8     5          7          0       1      1        4

2           0     5          7          0       1      1        2
2           1     5          7          0       1      1        2
2           2     5          7          0       1      1        2
2           3     5          7          0       1      1        2
2           4     5          7          0       1      1        2
2           5     5          7          0       1      1        2
2           6     5          7          0       1      1        2
2           7     5          7          0       1      1        2
2           8     5          7          0       1      1        2
2           9     5          7          0       1      1        2
2           10    5          7          0       1      1        2
2           11    5          7          0       1      1        2
2           12    5          7          0       1      1        2
2           13    5          7          0       1      1        2
2           14    5          7          0       1      1        2
2           15    5          7          0       1      1        2
2           16    5          7          0       1      1        2
2           17    5          7          0       1      1        2
2           18    5          7          0       1      1        2
2           19    5          7          0       1      1        2
2           20    5          7          0       1      1        2

2           0     5          7          0       1      1        3
2           1     5          7          0       1      1        3
2           2     5          7          0       1      1        3
2           3     5          7          0       1      1        3
2           4     5          7          0       1      1        3
2           5     5          7          0       1      1        3
2           6     5          7          0       1      1        3
2           7     5          7          0       1      1        3
2           8     5          7          0       1      1        3
2           9     5          7          0       1      1        3
2           10    5          7          0       1      1        3
2           11    5          7          0       1      1        3
2           12    5          7          0       1      1        3
2           13    5          7          0       1      1        3
2           14    5          7          0       1      1        3
2           15    5          7          0       1      1        3
2           16    5          7          0       1      1        3
2           17    5          7          0       1      1        3
2           18    5          7          0       1      1        3
2           19    5          7          0       1      1        3
2           20    5          7          0       1      1        3

2           0     5          7          0       1      1        4
2           1     5          7          0       1      1        4
2           2     5          7          0       1      1        4
2           3     5          7          0       1      1        4
2           4     5          7          0       1      1        4
2           5     5          7          0       1      1        4
2           6     5          7          0       1      1        4
2           7     5          7          0       1      1        4
2           8     5          7          0       1      1        4
2           9     5          7          0       1      1        4
2           10    5          7          0       1      1        4
2           11    5          7          0       1      1        4
2           12    5          7          0       1      1        4
2           13    5          7          0       1      1        4
2           14    5          7          0       1      1        4
2           15    5          7          0       1      1        4
2           16    5          7          0       1      1        4
2           17    5          7          0       1      1        4
2           18    5          7          0       1      1        4
2           19    5          7          0       1      1        4
2           20    5          7          0       1      1        4

3           0     5          7          0       1      1        1
3           1     5          7          0       1      1        1
3           2     5          7          0       1      1        1
3           3     5          7          0       1      1        1
3           4     5          7          0       1      1        1
3           5     5          7          0       1      1        1
3           6     5          7          0       1      1        1
3           7     5          7          0       1      1        1
3           8     5          7          0       1      1        1
3           9     5          7          0       1      1        1
3           10    5          7          0       1      1        1
3           11    5          7          0       1      1        1
3           12    5          7          0       1      1        1

3           0     5          7          0       1      1        2
3           1     5          7          0       1      1        2
3           2     5          7          0       1      1        2
3           3     5          7          0       1      1        2
3           4     5          7          0       1      1        2
3           5     5          7          0       1      1        2
3           6     5          7          0       1      1        2
3           7     5          7          0       1      1        2
3           8     5          7          0       1      1        2
3           9     5          7          0       1      1        2
3           10    5          7          0       1      1        2
3           11    5          7          0       1      1        2
3           12    5          7          0       1      1        2

3           0     5          7          0       1      1        3
3           1     5          7          0       1      1        3
3           2     5          7          0       1      1        3
3           3     5          7          0       1      1        3
3           4     5          7          0       1      1        3
3           5     5          7          0       1      1        3
3           6     5          7          0       1      1        3
3           7     5          7          0       1      1        3
3           8     5          7          0       1      1        3
3           9     5          7          0       1      1        3
3           10    5          7          0       1      1        3
3           11    5          7          0       1      1        3
3           12    5          7          0       1      1        3

3           0     5          7          0       1      1        4
3           1     5          7          0       1      1        4
3           2     5          7          0       1      1        4
3           3     5          7          0       1      1        4
3           4     5          7          0       1      1        4
3           5     5          7          0       1      1        4
3           6     5          7          0       1      1        4
3           7     5          7          0       1      1        4
3           8     5          7          0       1      1        4
3           9     5          7          0       1      1        4
3           10    5          7          0       1      1        4
3           11    5          7          0       1      1        4
3           12    5          7          0       1      1        4

4           0     5          7          0       1      1        2
4           1     5          7          0       1      1        2
4           2     5          7          0       1      1        2
4           3     5          7          0       1      1        2
4           4     5          7          0       1      1        2
4           5     5          7          0       1      1        2
4           6     5          7          0       1      1        2
4           8     5          7          0       1      1        2
4           9     5          7          0       1      1        2
4           10    5          7          0       1      1        2
4           11    5          7          0       1      1        2
4           12    5          7          0       1      1        2
4           13    5          7          0       1      1        2
4           14    5          7          0       1      1        2
4           16    5          7          0       1      1        2
4           17    5          7          0       1      1        2
4           18    5          7          0       1      1        2
4           19    5          7          0       1      1        2
4           20    5          7          0       1      1        2
4           21    5          7          0       1      1        2
4           22    5          7          0       1      1        2
4           23    5          7          0       1      1        2
4           24    5          7          0       1      1        2
4           25    5          7          0       1      1        2
4           26    5          7          0       1      1        2

4           0     5          7          0       1      1        3
4           1     5          7          0       1      1        3
4           2     5          7          0       1      1        3
4           3     5          7          0       1      1        3
4           4     5          7          0       1      1        3
4           5     5          7          0       1      1        3
4           6     5          7          0       1      1        3
4           8     5          7          0       1      1        3
4           9     5          7          0       1      1        3
4           10    5          7          0       1      1        3
4           11    5          7          0       1      1        3
4           12    5          7          0       1      1        3
4           13    5          7          0       1      1        3
4           14    5          7          0       1      1        3
4           16    5          7          0       1      1        3
4           17    5          7          0       1      1        3
4           18    5          7          0       1      1        3
4           19    5          7          0       1      1        3
4           20    5          7          0       1      1        3
4           21    5          7          0       1      1        3
4           22    5          7          0       1      1        3
4           23    5          7          0       1      1        3
4           24    5          7          0       1      1        3
4           25    5          7          0       1      1        3
4           26    5          7          0       1      1        3

4           0     5          7          0       1      1        4
4           1     5          7          0       1      1        4
4           2     5          7          0       1      1        4
4           3     5          7          0       1      1        4
4           4     5          7          0       1      1        4
4           5     5          7          0       1      1        4
4           6     5          7          0       1      1        4
4           8     5          7          0       1      1        4
4           9     5          7          0       1      1        4
4           10    5          7          0       1      1        4
4           11    5          7          0       1      1        4
4           12    5          7          0       1      1        4
4           13    5          7          0       1      1        4
4           14    5          7          0       1      1        4
4           16    5          7          0       1      1        4
4           17    5          7          0       1      1        4
4           18    5          7          0       1      1        4
4           19    5          7          0       1      1        4
4           20    5          7          0       1      1        4
4           21    5          7          0       1      1        4
4           22    5          7          0       1      1        4
4           23    5          7          0       1      1        4
4           24    5          7          0       1      1        4
4           25    5          7          0       1      1        4
4           26    5          7          0       1      1        4

5           0     5          7          0       1      1        2
5           1     5          7          0       1      1        2
5           2     5          7          0       1      1        2
5           3     5          7          0       1      1        2
5           4     5          7          0       1      1        2
5           5     5          7          0       1      1        2
5           6     5          7          0       1      1        2
5           7     5          7          0       1      1        2
5           8     5          7          0       1      1        2
5           9     5          7          0       1      1        2
5           10    5          7          0       1      1        2
5           11    5          7          0       1      1        2
5           12    5          7          0       1      1        2
5           13    5          7          0       1      1        2
5           14    5          7          0       1      1        2
5           15    5          7          0       1      1        2
5           16    5          7          0       1      1        2
5           17    5          7          0       1      1        2
5           18    5          7          0       1      1        2
5           19    5          7          0       1      1        2
5           20    5          7          0       1      1        2
5           21    5          7          0       1      1        2
5           22    5          7          0       1      1        2
5           23    5          7          0       1      1        2
5           30    5          7          0       1      1        2
5           31    5          7          0       1      1        2
5           32    5          7          0       1      1        2
5           33    5          7          0       1      1        2
5           34    5          7          0       1      1        2
5           35    5          7          0       1      1        2
5           37    5          7          0       1      1        2

5           0     5          7          0       1      1        3
5           1     5          7          0       1      1        3
5           2     5          7          0       1      1        3
5           3     5          7          0       1      1        3
5           4     5          7          0       1      1        3
5           5     5          7          0       1      1        3
5           6     5          7          0       1      1        3
5           7     5          7          0       1      1        3
5           8     5          7          0       1      1        3
5           9     5          7          0       1      1        3
5           10    5          7          0       1      1        3
5           11    5          7          0       1      1        3
5           12    5          7          0       1      1        3
5           13    5          7          0       1      1        3
5           14    5          7          0       1      1        3
5           15    5          7          0       1      1        3
5           16    5          7          0       1      1        3
5           17    5          7          0       1      1        3
5           18    5          7          0       1      1        3
5           19    5          7          0       1      1        3
5           20    5          7          0       1      1        3
5           21    5          7          0       1      1        3
5           22    5          7          0       1      1        3
5           23    5          7          0       1      1        3
5           30    5          7          0       1      1        3
5           31    5          7          0       1      1        3
5           32    5          7          0       1      1        3
5           33    5          7          0       1      1        3
5           34    5          7          0       1      1        3
5           35    5          7          0       1      1        3
5           37    5          7          0       1      1        3

5           0     5          7          0       1      1        4
5           1     5          7          0       1      1        4
5           2     5          7          0       1      1        4
5           3     5          7          0       1      1        4
5           4     5          7          0       1      1        4
5           5     5          7          0       1      1        4
5           6     5          7          0       1      1        4
5           7     5          7          0       1      1        4
5           8     5          7          0       1      1        4
5           9     5          7          0       1      1        4
5           10    5          7          0       1      1        4
5           11    5          7          0       1      1        4
5           12    5          7          0       1      1        4
5           13    5          7          0       1      1        4
5           14    5          7          0       1      1        4
5           15    5          7          0       1      1        4
5           16    5          7          0       1      1        4
5           17    5          7          0       1      1        4
5           18    5          7          0       1      1        4
5           19    5          7          0       1      1        4
5           20    5          7          0       1      1        4
5           21    5          7          0       1      1        4
5           22    5          7          0       1      1        4
5           23    5          7          0       1      1        4
5           30    5          7          0       1      1        4
5           31    5          7          0       1      1        4
5           32    5          7          0       1      1        4
5           33    5          7          0       1      1        4
5           34    5          7          0       1      1        4
5           35    5          7          0       1      1        4
5           37    5          7          0       1      1        4

end
