0
//EventName GOLD            DropZen   ItemDropRate   ItemDropCount   SetItemDropRate   ItemDropType   Fireworks	
"Chaos Card Mix 2"	 1000	   100		  1		  0		    0		   0
end

1
//Section   Type   MinLevel   MaxLevel   Skill   Luck   Option   Excellent
7           3     5          7          1       1      1        4
7           4     5          7          1       1      1        4
7           5     5          7          1       1      1        4
7           6     5          7          1       1      1        4
7           7     5          7          1       1      1        4
7           8     5          7          1       1      1        4
7           9     5          7          1       1      1        4
7           10    5          7          1       1      1        4
7           11    5          7          1       1      1        4
7           12    5          7          1       1      1        4
7           13    5          7          1       1      1        4
7           14    5          7          1       1      1        4
7           16    5          7          1       1      1        4
7           17    5          7          1       1      1        4
7           18    5          7          1       1      1        4
7           19    5          7          1       1      1        4
7           21    5          7          1       1      1        4
7           22    5          7          1       1      1        4
7           24    5          7          1       1      1        4
7           25    5          7          1       1      1        4
7           26    5          7          1       1      1        4
7           27    5          7          1       1      1        4
7           28    5          7          1       1      1        4
7           29    5          7          1       1      1        4
7           30    5          7          1       1      1        4
7           31    5          7          1       1      1        4
7           33    5          7          1       1      1        4
7           34    5          7          1       1      1        4
7           35    5          7          1       1      1        4
7           36    5          7          1       1      1        4
7           38    5          7          1       1      1        4
7           39    5          7          1       1      1        4
7           40    5          7          1       1      1        4
7           41    5          7          1       1      1        4
7           42    5          7          1       1      1        4
7           43    5          7          1       1      1        4
7           44    5          7          1       1      1        4
7           45    5          7          1       1      1        4
7           46    5          7          1       1      1        4
7           49    5          7          1       1      1        4
7           50    5          7          1       1      1        4
7           51    5          7          1       1      1        4
7           52    5          7          1       1      1        4
7           53    5          7          1       1      1        4
7           54    5          7          1       1      1        4
7           55    5          7          1       1      1        4
7           56    5          7          1       1      1        4
7           58    5          7          1       1      1        4
7           59    5          7          1       1      1        4
7           60    5          7          1       1      1        4
7           61    5          7          1       1      1        4
7           73    5          7          1       1      1        4
7           74    5          7          1       1      1        4
7           75    5          7          1       1      1        4

7           0     5          7          1       1      1        5
7           1     5          7          1       1      1        5
7           2     5          7          1       1      1        5
7           3     5          7          1       1      1        5
7           4     5          7          1       1      1        5
7           5     5          7          1       1      1        5
7           6     5          7          1       1      1        5
7           7     5          7          1       1      1        5
7           8     5          7          1       1      1        5
7           9     5          7          1       1      1        5
7           10    5          7          1       1      1        5
7           11    5          7          1       1      1        5
7           12    5          7          1       1      1        5
7           13    5          7          1       1      1        5
7           14    5          7          1       1      1        5
7           16    5          7          1       1      1        5
7           17    5          7          1       1      1        5
7           18    5          7          1       1      1        5
7           19    5          7          1       1      1        5
7           21    5          7          1       1      1        5
7           22    5          7          1       1      1        5
7           24    5          7          1       1      1        5
7           25    5          7          1       1      1        5
7           26    5          7          1       1      1        5
7           27    5          7          1       1      1        5
7           28    5          7          1       1      1        5
7           29    5          7          1       1      1        5
7           30    5          7          1       1      1        5
7           31    5          7          1       1      1        5
7           33    5          7          1       1      1        5
7           34    5          7          1       1      1        5
7           35    5          7          1       1      1        5
7           36    5          7          1       1      1        5
7           38    5          7          1       1      1        5
7           39    5          7          1       1      1        5
7           40    5          7          1       1      1        5
7           41    5          7          1       1      1        5
7           42    5          7          1       1      1        5
7           43    5          7          1       1      1        5
7           44    5          7          1       1      1        5
7           45    5          7          1       1      1        5
7           46    5          7          1       1      1        5
7           49    5          7          1       1      1        5
7           50    5          7          1       1      1        5
7           51    5          7          1       1      1        5
7           52    5          7          1       1      1        5
7           53    5          7          1       1      1        5
7           54    5          7          1       1      1        5
7           55    5          7          1       1      1        5
7           56    5          7          1       1      1        5
7           58    5          7          1       1      1        5
7           59    5          7          1       1      1        5
7           60    5          7          1       1      1        5
7           61    5          7          1       1      1        5
7           73    5          7          1       1      1        5
7           74    5          7          1       1      1        5
7           75    5          7          1       1      1        5

7           0     5          7          1       1      1        6
7           1     5          7          1       1      1        6
7           2     5          7          1       1      1        6
7           3     5          7          1       1      1        6
7           4     5          7          1       1      1        6
7           5     5          7          1       1      1        6
7           6     5          7          1       1      1        6
7           7     5          7          1       1      1        6
7           8     5          7          1       1      1        6
7           9     5          7          1       1      1        6
7           10    5          7          1       1      1        6
7           11    5          7          1       1      1        6
7           12    5          7          1       1      1        6
7           13    5          7          1       1      1        6
7           14    5          7          1       1      1        6
7           16    5          7          1       1      1        6
7           17    5          7          1       1      1        6
7           18    5          7          1       1      1        6
7           19    5          7          1       1      1        6
7           21    5          7          1       1      1        6
7           22    5          7          1       1      1        6
7           24    5          7          1       1      1        6
7           25    5          7          1       1      1        6
7           26    5          7          1       1      1        6
7           27    5          7          1       1      1        6
7           28    5          7          1       1      1        6
7           29    5          7          1       1      1        6
7           30    5          7          1       1      1        6
7           31    5          7          1       1      1        6
7           33    5          7          1       1      1        6
7           34    5          7          1       1      1        6
7           35    5          7          1       1      1        6
7           36    5          7          1       1      1        6
7           38    5          7          1       1      1        6
7           39    5          7          1       1      1        6
7           40    5          7          1       1      1        6
7           41    5          7          1       1      1        6
7           42    5          7          1       1      1        6
7           43    5          7          1       1      1        6
7           44    5          7          1       1      1        6
7           45    5          7          1       1      1        6
7           46    5          7          1       1      1        6
7           49    5          7          1       1      1        6
7           50    5          7          1       1      1        6
7           51    5          7          1       1      1        6
7           52    5          7          1       1      1        6
7           53    5          7          1       1      1        6
7           54    5          7          1       1      1        6
7           55    5          7          1       1      1        6
7           56    5          7          1       1      1        6
7           58    5          7          1       1      1        6
7           59    5          7          1       1      1        6
7           60    5          7          1       1      1        6
7           61    5          7          1       1      1        6
7           73    5          7          1       1      1        6
7           74    5          7          1       1      1        6
7           75    5          7          1       1      1        6

8           0     5          7          1       1      1        2
8           1     5          7          1       1      1        2
8           2     5          7          1       1      1        2
8           3     5          7          1       1      1        2
8           4     5          7          1       1      1        2
8           5     5          7          1       1      1        2
8           6     5          7          1       1      1        2
8           7     5          7          1       1      1        2
8           8     5          7          1       1      1        2
8           9     5          7          1       1      1        2
8           10    5          7          1       1      1        2
8           11    5          7          1       1      1        2
8           12    5          7          1       1      1        2
8           13    5          7          1       1      1        2
8           14    5          7          1       1      1        2
8           16    5          7          1       1      1        2
8           17    5          7          1       1      1        2
8           18    5          7          1       1      1        2
8           19    5          7          1       1      1        2
8           20    5          7          1       1      1        2
8           21    5          7          1       1      1        2
8           22    5          7          1       1      1        2
8           23    5          7          1       1      1        2
8           24    5          7          1       1      1        2
8           25    5          7          1       1      1        2
8           26    5          7          1       1      1        2
8           27    5          7          1       1      1        2
8           28    5          7          1       1      1        2
8           29    5          7          1       1      1        2
8           30    5          7          1       1      1        2
8           31    5          7          1       1      1        2
8           32    5          7          1       1      1        2
8           33    5          7          1       1      1        2
8           34    5          7          1       1      1        2
8           35    5          7          1       1      1        2
8           36    5          7          1       1      1        2
8           37    5          7          1       1      1        2
8           38    5          7          1       1      1        2
8           39    5          7          1       1      1        2
8           40    5          7          1       1      1        2
8           41    5          7          1       1      1        2
8           42    5          7          1       1      1        2
8           43    5          7          1       1      1        2
8           44    5          7          1       1      1        2
8           45    5          7          1       1      1        2
8           46    5          7          1       1      1        2
8           47    5          7          1       1      1        2
8           48    5          7          1       1      1        2
8           49    5          7          1       1      1        2
8           50    5          7          1       1      1        2
8           51    5          7          1       1      1        2
8           52    5          7          1       1      1        2
8           53    5          7          1       1      1        2
8           54    5          7          1       1      1        2
8           55    5          7          1       1      1        2
8           56    5          7          1       1      1        2
8           57    5          7          1       1      1        2
8           58    5          7          1       1      1        2
8           59    5          7          1       1      1        2
8           60    5          7          1       1      1        2
8           61    5          7          1       1      1        2
8           73    5          7          1       1      1        2
8           74    5          7          1       1      1        2
8           75    5          7          1       1      1        2
8           76    5          7          1       1      1        2

8           0     5          7          1       1      1        3
8           1     5          7          1       1      1        3
8           2     5          7          1       1      1        3
8           3     5          7          1       1      1        3
8           4     5          7          1       1      1        3
8           5     5          7          1       1      1        3
8           6     5          7          1       1      1        3
8           7     5          7          1       1      1        3
8           8     5          7          1       1      1        3
8           9     5          7          1       1      1        3
8           10    5          7          1       1      1        3
8           11    5          7          1       1      1        3
8           12    5          7          1       1      1        3
8           13    5          7          1       1      1        3
8           14    5          7          1       1      1        3
8           16    5          7          1       1      1        3
8           17    5          7          1       1      1        3
8           18    5          7          1       1      1        3
8           19    5          7          1       1      1        3
8           20    5          7          1       1      1        3
8           21    5          7          1       1      1        3
8           22    5          7          1       1      1        3
8           23    5          7          1       1      1        3
8           24    5          7          1       1      1        3
8           25    5          7          1       1      1        3
8           26    5          7          1       1      1        3
8           27    5          7          1       1      1        3
8           28    5          7          1       1      1        3
8           29    5          7          1       1      1        3
8           30    5          7          1       1      1        3
8           31    5          7          1       1      1        3
8           32    5          7          1       1      1        3
8           33    5          7          1       1      1        3
8           34    5          7          1       1      1        3
8           35    5          7          1       1      1        3
8           36    5          7          1       1      1        3
8           37    5          7          1       1      1        3
8           38    5          7          1       1      1        3
8           39    5          7          1       1      1        3
8           40    5          7          1       1      1        3
8           41    5          7          1       1      1        3
8           42    5          7          1       1      1        3
8           43    5          7          1       1      1        3
8           44    5          7          1       1      1        3
8           45    5          7          1       1      1        3
8           46    5          7          1       1      1        3
8           47    5          7          1       1      1        3
8           48    5          7          1       1      1        3
8           49    5          7          1       1      1        3
8           50    5          7          1       1      1        3
8           51    5          7          1       1      1        3
8           52    5          7          1       1      1        3
8           53    5          7          1       1      1        3
8           54    5          7          1       1      1        3
8           55    5          7          1       1      1        3
8           56    5          7          1       1      1        3
8           57    5          7          1       1      1        3
8           58    5          7          1       1      1        3
8           59    5          7          1       1      1        3
8           60    5          7          1       1      1        3
8           61    5          7          1       1      1        3
8           73    5          7          1       1      1        3
8           74    5          7          1       1      1        3
8           75    5          7          1       1      1        3
8           76    5          7          1       1      1        3

8           0     5          7          1       1      1        4
8           1     5          7          1       1      1        4
8           2     5          7          1       1      1        4
8           3     5          7          1       1      1        4
8           4     5          7          1       1      1        4
8           5     5          7          1       1      1        4
8           6     5          7          1       1      1        4
8           7     5          7          1       1      1        4
8           8     5          7          1       1      1        4
8           9     5          7          1       1      1        4
8           10    5          7          1       1      1        4
8           11    5          7          1       1      1        4
8           12    5          7          1       1      1        4
8           13    5          7          1       1      1        4
8           14    5          7          1       1      1        4
8           16    5          7          1       1      1        4
8           17    5          7          1       1      1        4
8           18    5          7          1       1      1        4
8           19    5          7          1       1      1        4
8           20    5          7          1       1      1        4
8           21    5          7          1       1      1        4
8           22    5          7          1       1      1        4
8           23    5          7          1       1      1        4
8           24    5          7          1       1      1        4
8           25    5          7          1       1      1        4
8           26    5          7          1       1      1        4
8           27    5          7          1       1      1        4
8           28    5          7          1       1      1        4
8           29    5          7          1       1      1        4
8           30    5          7          1       1      1        4
8           31    5          7          1       1      1        4
8           32    5          7          1       1      1        4
8           33    5          7          1       1      1        4
8           34    5          7          1       1      1        4
8           35    5          7          1       1      1        4
8           36    5          7          1       1      1        4
8           37    5          7          1       1      1        4
8           38    5          7          1       1      1        4
8           39    5          7          1       1      1        4
8           40    5          7          1       1      1        4
8           41    5          7          1       1      1        4
8           42    5          7          1       1      1        4
8           43    5          7          1       1      1        4
8           44    5          7          1       1      1        4
8           45    5          7          1       1      1        4
8           46    5          7          1       1      1        4
8           47    5          7          1       1      1        4
8           48    5          7          1       1      1        4
8           49    5          7          1       1      1        4
8           50    5          7          1       1      1        4
8           51    5          7          1       1      1        4
8           52    5          7          1       1      1        4
8           53    5          7          1       1      1        4
8           54    5          7          1       1      1        4
8           55    5          7          1       1      1        4
8           56    5          7          1       1      1        4
8           57    5          7          1       1      1        4
8           58    5          7          1       1      1        4
8           59    5          7          1       1      1        4
8           60    5          7          1       1      1        4
8           61    5          7          1       1      1        4
8           73    5          7          1       1      1        4
8           74    5          7          1       1      1        4
8           75    5          7          1       1      1        4
8           76    5          7          1       1      1        4

8           0     5          7          1       1      1        5
8           1     5          7          1       1      1        5
8           2     5          7          1       1      1        5
8           3     5          7          1       1      1        5
8           4     5          7          1       1      1        5
8           5     5          7          1       1      1        5
8           6     5          7          1       1      1        5
8           7     5          7          1       1      1        5
8           8     5          7          1       1      1        5
8           9     5          7          1       1      1        5
8           10    5          7          1       1      1        5
8           11    5          7          1       1      1        5
8           12    5          7          1       1      1        5
8           13    5          7          1       1      1        5
8           14    5          7          1       1      1        5
8           16    5          7          1       1      1        5
8           17    5          7          1       1      1        5
8           18    5          7          1       1      1        5
8           19    5          7          1       1      1        5
8           20    5          7          1       1      1        5
8           21    5          7          1       1      1        5
8           22    5          7          1       1      1        5
8           23    5          7          1       1      1        5
8           24    5          7          1       1      1        5
8           25    5          7          1       1      1        5
8           26    5          7          1       1      1        5
8           27    5          7          1       1      1        5
8           28    5          7          1       1      1        5
8           29    5          7          1       1      1        5
8           30    5          7          1       1      1        5
8           31    5          7          1       1      1        5
8           32    5          7          1       1      1        5
8           33    5          7          1       1      1        5
8           34    5          7          1       1      1        5
8           35    5          7          1       1      1        5
8           36    5          7          1       1      1        5
8           37    5          7          1       1      1        5
8           38    5          7          1       1      1        5
8           39    5          7          1       1      1        5
8           40    5          7          1       1      1        5
8           41    5          7          1       1      1        5
8           42    5          7          1       1      1        5
8           43    5          7          1       1      1        5
8           44    5          7          1       1      1        5
8           45    5          7          1       1      1        5
8           46    5          7          1       1      1        5
8           47    5          7          1       1      1        5
8           48    5          7          1       1      1        5
8           49    5          7          1       1      1        5
8           50    5          7          1       1      1        5
8           51    5          7          1       1      1        5
8           52    5          7          1       1      1        5
8           53    5          7          1       1      1        5
8           54    5          7          1       1      1        5
8           55    5          7          1       1      1        5
8           56    5          7          1       1      1        5
8           57    5          7          1       1      1        5
8           58    5          7          1       1      1        5
8           59    5          7          1       1      1        5
8           60    5          7          1       1      1        5
8           61    5          7          1       1      1        5
8           73    5          7          1       1      1        5
8           74    5          7          1       1      1        5
8           75    5          7          1       1      1        5
8           76    5          7          1       1      1        5

8           0     5          7          1       1      1        6
8           1     5          7          1       1      1        6
8           2     5          7          1       1      1        6
8           3     5          7          1       1      1        6
8           4     5          7          1       1      1        6
8           5     5          7          1       1      1        6
8           6     5          7          1       1      1        6
8           7     5          7          1       1      1        6
8           8     5          7          1       1      1        6
8           9     5          7          1       1      1        6
8           10    5          7          1       1      1        6
8           11    5          7          1       1      1        6
8           12    5          7          1       1      1        6
8           13    5          7          1       1      1        6
8           14    5          7          1       1      1        6
8           16    5          7          1       1      1        6
8           17    5          7          1       1      1        6
8           18    5          7          1       1      1        6
8           19    5          7          1       1      1        6
8           20    5          7          1       1      1        6
8           21    5          7          1       1      1        6
8           22    5          7          1       1      1        6
8           23    5          7          1       1      1        6
8           24    5          7          1       1      1        6
8           25    5          7          1       1      1        6
8           26    5          7          1       1      1        6
8           27    5          7          1       1      1        6
8           28    5          7          1       1      1        6
8           29    5          7          1       1      1        6
8           30    5          7          1       1      1        6
8           31    5          7          1       1      1        6
8           32    5          7          1       1      1        6
8           33    5          7          1       1      1        6
8           34    5          7          1       1      1        6
8           35    5          7          1       1      1        6
8           36    5          7          1       1      1        6
8           37    5          7          1       1      1        6
8           38    5          7          1       1      1        6
8           39    5          7          1       1      1        6
8           40    5          7          1       1      1        6
8           41    5          7          1       1      1        6
8           42    5          7          1       1      1        6
8           43    5          7          1       1      1        6
8           44    5          7          1       1      1        6
8           45    5          7          1       1      1        6
8           46    5          7          1       1      1        6
8           47    5          7          1       1      1        6
8           48    5          7          1       1      1        6
8           49    5          7          1       1      1        6
8           50    5          7          1       1      1        6
8           51    5          7          1       1      1        6
8           52    5          7          1       1      1        6
8           53    5          7          1       1      1        6
8           54    5          7          1       1      1        6
8           55    5          7          1       1      1        6
8           56    5          7          1       1      1        6
8           57    5          7          1       1      1        6
8           58    5          7          1       1      1        6
8           59    5          7          1       1      1        6
8           60    5          7          1       1      1        6
8           61    5          7          1       1      1        6
8           73    5          7          1       1      1        6
8           74    5          7          1       1      1        6
8           75    5          7          1       1      1        6
8           76    5          7          1       1      1        6

9           0     5          7          1       1      1        2
9           1     5          7          1       1      1        2
9           2     5          7          1       1      1        2
9           3     5          7          1       1      1        2
9           4     5          7          1       1      1        2
9           5     5          7          1       1      1        2
9           6     5          7          1       1      1        2
9           7     5          7          1       1      1        2
9           8     5          7          1       1      1        2
9           9     5          7          1       1      1        2
9           10    5          7          1       1      1        2
9           11    5          7          1       1      1        2
9           12    5          7          1       1      1        2
9           13    5          7          1       1      1        2
9           14    5          7          1       1      1        2
9           16    5          7          1       1      1        2
9           17    5          7          1       1      1        2
9           18    5          7          1       1      1        2
9           19    5          7          1       1      1        2
9           20    5          7          1       1      1        2
9           21    5          7          1       1      1        2
9           22    5          7          1       1      1        2
9           23    5          7          1       1      1        2
9           24    5          7          1       1      1        2
9           25    5          7          1       1      1        2
9           26    5          7          1       1      1        2
9           27    5          7          1       1      1        2
9           28    5          7          1       1      1        2
9           29    5          7          1       1      1        2
9           30    5          7          1       1      1        2
9           31    5          7          1       1      1        2
9           32    5          7          1       1      1        2
9           33    5          7          1       1      1        2
9           34    5          7          1       1      1        2
9           35    5          7          1       1      1        2
9           36    5          7          1       1      1        2
9           37    5          7          1       1      1        2
9           38    5          7          1       1      1        2
9           39    5          7          1       1      1        2
9           40    5          7          1       1      1        2
9           41    5          7          1       1      1        2
9           42    5          7          1       1      1        2
9           43    5          7          1       1      1        2
9           44    5          7          1       1      1        2
9           45    5          7          1       1      1        2
9           46    5          7          1       1      1        2
9           47    5          7          1       1      1        2
9           48    5          7          1       1      1        2
9           49    5          7          1       1      1        2
9           50    5          7          1       1      1        2
9           51    5          7          1       1      1        2
9           52    5          7          1       1      1        2
9           53    5          7          1       1      1        2
9           54    5          7          1       1      1        2
9           55    5          7          1       1      1        2
9           56    5          7          1       1      1        2
9           57    5          7          1       1      1        2
9           58    5          7          1       1      1        2
9           59    5          7          1       1      1        2
9           60    5          7          1       1      1        2
9           61    5          7          1       1      1        2

9           73    5          7          1       1      1        2
9           74    5          7          1       1      1        2
9           75    5          7          1       1      1        2
9           76    5          7          1       1      1        2

9           0     5          7          1       1      1        3
9           1     5          7          1       1      1        3
9           2     5          7          1       1      1        3
9           3     5          7          1       1      1        3
9           4     5          7          1       1      1        3
9           5     5          7          1       1      1        3
9           6     5          7          1       1      1        3
9           7     5          7          1       1      1        3
9           8     5          7          1       1      1        3
9           9     5          7          1       1      1        3
9           10    5          7          1       1      1        3
9           11    5          7          1       1      1        3
9           12    5          7          1       1      1        3
9           13    5          7          1       1      1        3
9           14    5          7          1       1      1        3
9           16    5          7          1       1      1        3
9           17    5          7          1       1      1        3
9           18    5          7          1       1      1        3
9           19    5          7          1       1      1        3
9           20    5          7          1       1      1        3
9           21    5          7          1       1      1        3
9           22    5          7          1       1      1        3
9           23    5          7          1       1      1        3
9           24    5          7          1       1      1        3
9           25    5          7          1       1      1        3
9           26    5          7          1       1      1        3
9           27    5          7          1       1      1        3
9           28    5          7          1       1      1        3
9           29    5          7          1       1      1        3
9           30    5          7          1       1      1        3
9           31    5          7          1       1      1        3
9           32    5          7          1       1      1        3
9           33    5          7          1       1      1        3
9           34    5          7          1       1      1        3
9           35    5          7          1       1      1        3
9           36    5          7          1       1      1        3
9           37    5          7          1       1      1        3
9           38    5          7          1       1      1        3
9           39    5          7          1       1      1        3
9           40    5          7          1       1      1        3
9           41    5          7          1       1      1        3
9           42    5          7          1       1      1        3
9           43    5          7          1       1      1        3
9           44    5          7          1       1      1        3
9           45    5          7          1       1      1        3
9           46    5          7          1       1      1        3
9           47    5          7          1       1      1        3
9           48    5          7          1       1      1        3
9           49    5          7          1       1      1        3
9           50    5          7          1       1      1        3
9           51    5          7          1       1      1        3
9           52    5          7          1       1      1        3
9           53    5          7          1       1      1        3
9           54    5          7          1       1      1        3
9           55    5          7          1       1      1        3
9           56    5          7          1       1      1        3
9           57    5          7          1       1      1        3
9           58    5          7          1       1      1        3
9           59    5          7          1       1      1        3
9           60    5          7          1       1      1        3
9           61    5          7          1       1      1        3

9           73    5          7          1       1      1        3
9           74    5          7          1       1      1        3
9           75    5          7          1       1      1        3
9           76    5          7          1       1      1        3

9           0     5          7          1       1      1        4
9           1     5          7          1       1      1        4
9           2     5          7          1       1      1        4
9           3     5          7          1       1      1        4
9           4     5          7          1       1      1        4
9           5     5          7          1       1      1        4
9           6     5          7          1       1      1        4
9           7     5          7          1       1      1        4
9           8     5          7          1       1      1        4
9           9     5          7          1       1      1        4
9           10    5          7          1       1      1        4
9           11    5          7          1       1      1        4
9           12    5          7          1       1      1        4
